US_AQI,PM2_5_ugm3,PM10_ugm3,NO2_ugm3,Temp_2m_C,Humidity_Percent
153.0,69.4,115.3,55.9,27.2,42
153.0,78.7,129.0,82.7,27.5,39
153.0,85.4,138.3,100.6,30.3,30
153.0,88.5,143.0,102.2,30.0,30
153.0,88.2,141.6,95.0,30.2,27
153.0,84.3,134.6,85.0,24.2,42
153.0,77.5,124.8,73.2,22.2,52
153.0,69.6,112.7,58.8,21.6,54
153.0,60.8,99.4,45.2,21.3,54
153.0,53.7,88.7,32.7,20.5,59
153.0,48.3,80.6,21.0,20.1,59
152.0,46.6,77.8,18.3,20.0,59
152.0,44.1,74.0,18.7,20.1,65
152.0,44.0,73.8,19.2,20.9,62
152.0,45.2,75.4,18.4,23.4,56
152.0,46.6,77.5,15.3,26.4,49
152.0,48.4,81.3,10.9,29.6,43
152.0,50.8,86.1,7.4,32.1,37
152.0,48.0,83.4,4.2,33.8,30
152.0,43.9,78.5,1.8,34.6,24
152.0,42.8,77.5,3.7,34.6,23
152.0,42.7,77.1,11.4,34.4,23
152.0,43.3,77.8,23.4,33.7,25
152.0,60.8,103.6,39.2,30.9,33
152.0,72.4,120.1,58.5,29.3,34
152.0,81.5,133.2,84.7,27.9,34
152.0,85.9,138.8,100.7,25.7,42
152.0,86.4,138.8,97.7,25.0,46
152.0,83.1,133.2,84.6,24.3,48
152.0,78.2,125.7,71.2,23.8,49
152.0,71.0,114.8,60.2,23.2,50
151.0,64.3,105.0,48.9,22.1,54
151.0,58.6,96.2,39.1,21.3,58
151.0,53.8,88.9,31.1,20.7,62
151.0,49.8,82.9,24.7,20.1,65
151.0,47.8,80.1,24.1,20.0,65
151.0,46.7,78.5,26.3,20.9,65
151.0,50.5,83.8,29.1,21.6,63
152.0,53.7,88.7,29.2,24.8,53
152.0,55.8,92.2,24.0,28.4,45
152.0,57.4,95.9,16.1,31.5,37
152.0,57.4,97.8,9.8,33.2,31
152.0,54.6,95.9,5.8,34.1,29
152.0,55.6,98.5,3.5,34.6,28
153.0,53.8,95.7,4.7,34.6,28
153.0,51.5,92.2,11.6,34.5,28
153.0,51.2,91.5,22.1,34.0,29
153.0,63.3,108.5,28.5,31.5,38
158.0,70.3,118.0,36.8,29.0,37
153.0,71.9,119.2,47.9,28.4,36
153.0,68.2,112.5,53.0,27.7,36
153.0,62.9,104.1,46.4,26.3,40
152.0,58.1,96.4,33.8,24.2,49
152.0,54.2,90.3,23.9,23.1,56
151.0,51.1,85.2,20.5,22.4,59
151.0,49.2,82.2,19.9,21.8,59
150.0,48.2,80.6,19.3,22.1,55
150.0,47.4,78.9,17.7,22.1,54
150.0,45.8,76.4,16.3,22.1,54
149.0,42.0,70.1,14.4,22.5,44
149.0,40.5,67.8,15.6,21.7,52
148.0,40.4,66.8,17.2,21.7,52
147.0,40.3,66.4,17.1,23.7,50
146.0,40.3,65.7,14.0,26.5,46
144.0,39.3,64.0,9.3,29.5,39
142.0,35.3,58.3,5.6,31.8,30
140.0,24.3,43.2,3.3,33.0,25
137.0,20.8,37.6,1.8,33.4,23
133.0,19.0,34.1,2.5,33.5,22
130.0,17.3,30.7,6.5,33.2,22
126.0,17.1,29.0,12.5,32.2,23
122.0,21.2,33.9,20.2,29.0,33
118.0,25.4,39.2,25.6,27.0,32
113.0,25.8,39.0,32.9,25.7,35
109.0,22.8,34.1,36.4,24.1,40
104.0,19.8,29.3,32.8,22.8,44
99.0,18.2,26.9,25.5,22.0,43
96.0,17.4,25.7,19.2,21.2,42
93.0,16.2,24.2,15.6,20.1,45
90.0,15.3,22.8,13.0,19.5,47
87.0,14.4,21.5,11.1,19.7,46
84.0,13.8,20.6,9.6,19.6,44
81.0,13.7,20.6,8.7,19.4,42
78.0,14.1,21.2,8.8,19.2,41
75.0,15.2,23.0,11.1,19.5,44
73.0,17.6,26.7,14.1,19.8,46
71.0,20.8,31.2,15.3,22.2,47
69.0,22.5,34.0,12.9,25.1,43
68.0,25.0,37.8,8.7,27.9,39
66.0,25.6,38.6,5.3,30.3,32
66.0,22.4,33.8,3.1,31.9,25
65.0,17.2,25.9,1.8,32.7,22
65.0,14.7,22.0,3.1,32.9,20
65.0,14.0,21.0,8.4,32.6,20
64.0,14.5,21.5,16.3,31.7,22
64.0,22.3,32.9,24.8,28.7,31
64.0,28.1,41.2,32.3,25.5,34
64.0,30.7,44.8,42.4,24.3,38
65.0,30.3,44.1,47.9,23.0,40
66.0,28.5,41.4,44.5,22.5,40
66.0,26.5,38.8,36.5,21.6,43
67.0,24.7,36.2,29.3,21.0,44
68.0,22.8,33.4,24.9,20.4,46
68.0,21.6,31.8,21.5,19.3,50
69.0,20.8,30.6,18.6,18.5,53
69.0,20.0,29.5,16.2,18.2,54
70.0,19.2,28.3,14.5,18.0,51
70.0,18.9,27.9,14.2,18.5,47
71.0,19.3,28.5,15.4,18.8,52
71.0,22.2,32.9,17.0,19.2,54
72.0,26.4,39.5,17.0,21.6,51
72.0,30.7,46.6,14.1,24.4,46
73.0,35.9,55.1,9.8,27.2,42
74.0,40.0,62.2,6.3,29.5,38
75.0,38.5,60.1,3.8,31.2,34
77.0,33.1,51.6,2.2,31.6,30
78.0,28.5,44.5,3.8,31.8,27
79.0,27.4,42.6,10.2,31.4,27
80.0,28.2,43.5,19.7,30.9,31
82.0,37.4,56.9,28.1,28.1,47
83.0,45.1,67.8,40.5,24.3,38
84.0,49.1,73.3,57.3,23.1,40
86.0,49.7,74.0,67.1,22.1,42
88.0,48.2,71.7,63.9,21.3,44
90.0,46.1,68.5,53.9,21.2,45
91.0,42.5,63.1,44.0,21.0,46
93.0,37.8,56.2,36.3,20.5,47
94.0,34.3,51.0,28.7,20.5,47
95.0,31.9,47.4,22.5,19.8,49
96.0,30.2,44.9,17.8,20.1,49
97.0,28.9,43.3,14.4,20.3,50
98.0,29.1,43.9,14.1,20.2,51
99.0,29.5,45.1,15.3,19.5,55
100.0,32.1,49.4,16.9,19.7,56
101.0,35.0,54.0,16.9,21.6,53
102.0,37.0,57.4,13.9,24.5,47
102.0,38.9,60.3,9.4,27.5,41
103.0,40.9,63.3,5.8,29.7,38
103.0,41.3,63.8,3.4,31.2,32
103.0,38.4,59.5,1.9,31.8,28
104.0,35.0,54.1,3.1,32.1,27
104.0,34.0,52.5,8.4,32.0,25
105.0,33.8,51.9,16.5,31.4,26
106.0,35.5,54.0,23.0,28.2,39
105.0,41.8,62.9,30.6,25.5,36
105.0,43.8,65.7,40.9,24.8,35
105.0,43.4,65.0,46.9,23.8,36
104.0,42.7,64.0,44.8,22.5,42
103.0,42.3,63.6,38.3,22.2,46
103.0,41.6,62.6,31.8,21.9,47
103.0,39.9,60.3,26.4,21.3,49
103.0,38.1,57.7,21.0,20.6,51
103.0,36.1,54.9,16.3,20.4,52
104.0,34.7,53.1,12.3,20.3,54
104.0,34.3,52.9,9.1,20.3,55
105.0,34.7,53.6,8.5,20.0,56
106.0,36.3,56.2,10.7,19.6,59
106.0,39.3,60.8,13.6,20.1,58
107.0,42.3,65.0,14.7,22.4,54
108.0,46.1,71.2,12.2,25.0,48
109.0,49.6,76.4,7.9,27.5,43
110.0,47.4,73.3,4.5,29.5,38
110.0,43.0,66.4,2.6,30.9,33
111.0,39.9,61.7,1.6,31.7,30
111.0,37.6,58.0,2.8,32.0,27
111.0,36.4,56.2,7.6,31.9,26
111.0,36.0,55.4,14.7,31.2,27
112.0,42.1,64.0,21.2,28.6,34
112.0,45.5,68.7,25.3,26.4,36
113.0,46.0,69.4,30.8,25.5,39
113.0,46.7,70.3,34.2,24.2,41
113.0,47.4,71.2,33.9,23.1,45
114.0,48.2,72.2,31.5,21.9,49
114.0,47.8,71.7,28.3,21.2,50
115.0,45.8,68.5,24.3,20.4,51
116.0,43.9,65.9,19.6,20.2,53
116.0,43.1,64.7,15.4,20.6,52
117.0,44.2,67.1,11.7,20.7,53
118.0,47.4,72.2,8.6,20.5,54
119.0,51.1,78.0,7.0,20.4,56
121.0,55.2,84.3,9.6,20.0,61
123.0,59.0,90.1,13.1,20.3,61
125.0,61.2,93.1,14.7,22.5,57
127.0,65.7,100.4,12.4,25.1,50
129.0,68.9,105.2,8.2,27.6,44
131.0,68.0,104.3,4.9,29.5,39
133.0,60.8,93.6,2.9,30.9,35
135.0,54.9,84.8,1.8,31.7,31
137.0,49.9,77.1,2.9,31.8,30
138.0,47.4,73.1,7.8,31.6,29
139.0,46.8,72.2,15.0,31.0,30
140.0,44.5,67.5,23.3,28.3,41
140.0,48.2,72.6,26.8,25.9,37
141.0,48.4,72.9,31.6,25.1,37
141.0,49.0,73.6,34.8,23.8,40
141.0,50.2,75.2,35.3,22.9,44
141.0,51.7,77.3,34.2,22.0,45
142.0,51.8,77.3,32.0,21.6,46
142.0,49.7,74.3,28.4,20.8,49
143.0,47.4,70.8,23.7,19.9,53
143.0,45.1,67.5,19.2,19.8,53
143.0,44.2,66.8,14.7,20.2,54
143.0,46.9,71.7,10.4,20.4,56
143.0,50.3,77.5,8.8,20.4,58
143.0,55.6,86.4,10.9,20.2,64
143.0,59.8,92.9,13.8,20.5,63
143.0,61.5,95.5,14.8,22.6,57
143.0,64.5,100.1,12.3,25.0,49
143.0,66.4,103.6,8.1,27.4,43
143.0,67.5,106.2,4.8,29.2,40
143.0,65.2,104.5,2.9,30.5,37
143.0,61.2,99.2,2.0,31.1,34
144.0,57.7,94.1,3.2,31.3,33
145.0,57.2,92.9,7.5,31.1,32
146.0,58.2,94.3,14.0,30.6,33
147.0,71.7,113.9,23.7,28.3,41
150.0,78.2,122.5,34.5,25.2,44
151.0,82.2,128.1,49.1,24.0,48
151.0,82.2,127.1,57.7,22.9,52
152.0,80.6,124.8,54.8,22.1,54
153.0,78.9,122.0,45.8,21.6,53
153.0,77.1,118.7,37.3,21.5,51
154.0,73.6,113.6,31.5,20.5,54
154.0,70.3,108.5,26.3,19.4,58
155.0,66.6,103.1,21.5,19.0,60
155.0,62.9,97.3,16.5,19.1,57
156.0,60.1,93.4,12.0,18.9,59
156.0,58.7,91.3,9.9,18.9,62
156.0,58.6,91.3,12.5,18.9,66
156.0,59.6,92.9,15.9,19.3,66
156.0,60.8,94.5,17.2,21.8,59
156.0,62.4,97.6,14.5,24.5,52
156.0,65.2,102.7,9.8,27.0,46
156.0,69.8,111.1,6.0,29.0,41
156.0,71.5,115.3,3.4,30.3,38
156.0,69.4,113.2,1.8,30.9,35
157.0,66.8,109.9,3.8,31.2,33
157.0,65.4,108.0,11.2,31.1,33
157.0,65.9,108.7,22.2,30.7,33
157.0,78.0,126.7,32.9,30.0,35
157.0,86.4,137.8,44.7,26.1,42
157.0,89.6,142.0,60.4,25.3,44
158.0,86.8,137.4,68.8,24.8,43
158.0,82.7,130.4,63.2,23.9,45
158.0,79.4,125.3,50.2,22.9,48
158.0,75.7,119.2,38.6,22.1,50
158.0,70.5,111.5,31.3,21.4,51
158.0,65.9,104.3,25.3,20.8,51
158.0,61.5,97.1,20.3,20.3,53
157.0,57.4,90.8,15.9,19.8,56
157.0,54.5,86.1,12.5,19.5,56
157.0,53.4,84.8,12.1,19.3,55
157.0,53.3,84.3,14.4,19.2,59
157.0,55.5,87.3,17.3,19.8,60
157.0,58.2,91.0,18.3,22.3,57
157.0,61.2,95.7,15.5,25.1,51
157.0,65.0,102.0,10.7,27.9,45
157.0,70.3,111.3,6.8,30.1,41
157.0,72.6,116.6,4.2,31.5,37
157.0,70.3,115.7,2.5,32.3,33
157.0,71.7,119.2,3.9,32.5,32
157.0,69.6,116.4,10.8,32.5,32
157.0,68.9,115.3,20.7,32.1,32
157.0,92.9,151.3,32.6,29.5,51
157.0,99.7,160.7,35.4,27.3,41
158.0,98.7,158.8,39.0,26.6,43
158.0,96.9,155.5,40.0,26.0,43
158.0,94.5,152.3,36.2,25.8,43
158.0,92.2,148.5,29.9,24.8,47
159.0,89.2,143.9,24.1,23.9,50
159.0,85.2,137.4,19.9,23.3,53
159.0,80.8,130.4,16.2,22.6,56
160.0,75.9,122.5,13.1,22.0,58
160.0,70.5,114.1,10.3,21.5,59
160.0,65.7,105.7,8.0,21.3,59
161.0,63.1,101.3,8.2,21.5,58
161.0,60.5,96.6,10.9,21.3,64
161.0,59.8,95.0,14.5,21.7,63
161.0,59.8,94.3,16.0,24.0,57
161.0,61.2,96.4,13.6,26.6,51
161.0,63.3,99.4,9.2,29.2,45
161.0,64.5,101.0,5.7,31.1,41
161.0,62.6,99.2,3.6,32.4,38
161.0,61.7,98.7,2.4,33.2,35
160.0,60.8,97.3,4.2,33.4,33
160.0,56.8,91.3,11.1,33.4,33
160.0,55.3,88.7,21.0,33.0,33
160.0,68.5,108.0,28.1,30.6,42
159.0,73.6,115.0,30.5,28.3,43
159.0,73.1,114.3,33.5,27.3,44
158.0,72.9,114.1,34.7,26.8,44
157.0,72.6,113.9,32.4,26.5,43
157.0,73.1,114.3,28.1,25.8,43
157.0,72.9,114.3,24.0,25.1,45
156.0,71.5,112.2,20.6,24.2,49
156.0,69.6,109.4,17.3,23.5,52
156.0,67.5,106.4,14.4,23.2,52
155.0,65.4,103.4,11.5,23.2,50
155.0,64.3,101.5,8.8,23.0,51
155.0,63.8,100.1,6.8,22.6,55
155.0,63.6,99.7,9.6,22.2,64
155.0,64.3,99.9,13.4,22.4,64
155.0,64.5,100.1,15.1,24.3,60
156.0,67.1,104.3,12.8,26.7,53
156.0,69.2,107.6,8.5,29.1,46
156.0,65.0,101.7,5.1,30.9,41
156.0,59.0,92.9,3.0,32.0,37
156.0,55.8,88.2,1.8,32.7,32
156.0,56.1,88.5,3.0,32.8,31
156.0,54.8,86.6,8.3,32.7,30
156.0,55.5,87.5,16.0,32.1,31
156.0,70.8,110.6,24.3,29.9,36
156.0,77.3,119.7,33.5,27.8,36
156.0,79.6,122.5,46.0,26.6,38
156.0,79.4,122.0,53.2,24.9,45
156.0,78.9,121.1,50.7,23.9,51
156.0,77.5,119.2,43.0,22.9,55
156.0,74.7,115.0,35.1,22.2,57
156.0,69.6,107.6,28.3,21.7,56
156.0,64.3,99.4,21.3,21.3,53
156.0,58.8,91.0,15.8,20.8,51
156.0,53.8,83.4,12.4,20.5,51
156.0,49.6,77.1,10.4,19.8,53
155.0,48.8,75.4,11.1,19.6,59
155.0,47.1,72.9,13.5,20.0,67
155.0,48.1,73.8,16.6,20.2,67
154.0,50.1,76.4,17.8,22.6,60
154.0,53.0,80.3,15.2,25.5,52
154.0,58.7,88.9,10.7,28.3,44
153.0,65.0,98.3,7.0,30.2,37
153.0,61.9,94.5,4.3,31.1,30
153.0,56.0,87.1,2.4,31.5,28
153.0,53.3,83.6,3.5,31.8,27
153.0,51.9,81.3,9.4,31.7,26
153.0,51.8,81.0,18.4,31.0,26
153.0,66.6,103.1,24.9,28.8,32
153.0,73.6,112.9,33.1,25.5,37
153.0,76.1,115.9,44.2,23.6,42
153.0,75.4,115.0,51.5,22.7,45
153.0,75.2,114.3,51.5,21.8,48
153.0,75.7,115.0,47.5,20.9,52
153.0,75.4,114.3,43.0,20.4,55
153.0,72.6,110.6,38.6,19.7,58
153.0,69.4,105.7,33.7,19.3,59
153.0,66.1,100.8,29.0,18.5,62
153.0,62.4,95.2,24.5,18.0,64
153.0,58.2,89.2,20.2,17.4,66
154.0,56.5,86.8,14.4,16.9,68
154.0,54.6,84.3,16.5,17.1,69
154.0,54.8,84.3,19.2,17.5,70
154.0,55.1,84.5,19.8,20.6,61
154.0,55.4,84.5,16.5,23.9,52
154.0,55.3,84.1,11.1,27.0,43
154.0,54.1,82.4,6.8,29.3,33
154.0,48.1,74.3,3.9,30.3,26
154.0,42.4,65.7,2.0,30.6,25
153.0,39.8,61.5,3.0,30.8,25
153.0,38.4,59.4,7.9,30.6,24
153.0,38.6,59.4,15.6,30.0,25
152.0,43.7,65.7,27.4,27.2,41
152.0,51.8,77.3,40.7,28.2,22
151.0,57.4,85.2,58.6,24.0,33
151.0,59.1,87.5,69.3,21.9,40
151.0,58.4,86.4,66.5,20.6,46
150.0,56.7,83.8,56.6,19.8,48
149.0,53.2,78.7,46.0,18.7,51
147.0,47.6,70.8,36.2,18.6,49
144.0,43.4,64.7,25.9,18.3,48
142.0,40.2,60.1,17.7,18.1,48
139.0,37.1,55.6,12.7,18.3,48
136.0,34.1,51.1,9.9,18.8,47
134.0,32.4,48.5,9.0,19.3,45
131.0,31.1,46.7,10.7,19.4,51
129.0,33.1,49.7,12.9,20.0,50
127.0,36.6,54.7,13.7,22.2,47
125.0,39.6,59.4,11.6,24.9,41
123.0,41.6,62.4,8.0,27.4,37
122.0,42.7,64.3,5.2,29.5,34
120.0,44.2,66.6,3.4,31.0,32
120.0,44.9,68.0,2.3,32.0,31
120.0,42.8,65.0,3.1,32.4,31
120.0,41.6,63.1,7.4,32.3,31
121.0,43.1,65.0,13.6,31.6,31
121.0,49.6,74.0,21.6,29.4,36
122.0,52.2,77.5,23.8,27.0,36
122.0,50.5,75.2,26.7,26.1,37
121.0,47.7,70.8,27.5,25.5,37
120.0,44.0,65.2,24.3,24.5,39
119.0,40.0,59.6,18.9,23.9,40
117.0,36.9,54.9,14.2,23.4,39
115.0,34.9,52.2,11.1,22.8,37
114.0,34.9,52.3,8.7,22.1,36
113.0,36.0,53.9,6.9,21.7,34
112.0,37.1,55.8,5.6,21.4,37
112.0,38.0,56.9,4.9,21.1,41
113.0,38.6,58.0,5.2,20.8,44
114.0,39.0,58.3,7.6,21.0,50
114.0,39.6,58.9,10.9,21.1,51
115.0,40.2,59.6,12.5,22.9,48
115.0,40.6,60.3,11.0,25.4,43
115.0,41.4,61.5,7.9,27.9,39
115.0,44.0,65.7,5.4,30.0,36
116.0,47.7,71.2,3.8,31.4,34
116.0,50.1,75.0,3.0,32.2,34
117.0,50.6,76.1,4.2,32.5,34
117.0,50.6,76.6,9.1,32.2,35
118.0,51.8,78.2,16.1,32.0,34
119.0,59.1,88.5,20.8,30.0,39
120.0,63.1,94.1,26.4,27.6,47
121.0,63.3,94.1,33.9,27.0,43
123.0,61.5,91.0,37.4,27.7,39
124.0,58.7,87.1,33.2,27.0,41
126.0,55.3,82.0,25.0,25.9,44
127.0,50.9,75.7,17.8,25.2,45
129.0,46.2,68.9,13.4,24.7,46
130.0,43.5,64.7,10.0,24.3,45
131.0,43.0,64.0,7.6,23.7,46
131.0,44.4,66.4,6.1,23.2,47
132.0,46.6,69.8,5.6,23.0,49
133.0,46.4,69.8,5.6,22.8,52
134.0,48.7,73.3,8.0,23.1,60
135.0,51.2,77.3,11.2,23.8,58
136.0,54.1,81.7,13.3,25.3,54
138.0,56.1,85.0,13.2,27.0,49
139.0,64.5,98.5,11.9,27.0,51
142.0,62.6,95.7,10.6,28.6,49
144.0,57.7,87.8,9.4,28.3,54
145.0,51.0,77.3,8.3,30.6,49
145.0,46.9,70.8,8.3,26.5,71
144.0,39.8,59.6,10.2,23.0,91
143.0,35.2,51.8,13.3,22.6,90
141.0,34.7,50.8,11.9,21.5,94
139.0,37.6,54.6,11.1,21.4,94
136.0,38.3,55.6,10.1,21.3,93
134.0,33.9,49.4,9.2,21.1,93
131.0,31.3,45.6,8.9,20.6,95
128.0,31.7,45.8,8.9,20.3,95
125.0,34.8,50.2,8.5,20.7,94
124.0,35.2,50.9,7.4,20.9,93
123.0,38.3,55.2,6.0,21.0,94
122.0,39.1,56.3,5.0,21.0,95
122.0,40.5,58.2,4.6,21.0,95
121.0,42.1,60.5,4.7,20.9,96
121.0,44.6,64.3,6.6,20.5,96
121.0,46.3,66.8,8.8,20.3,93
120.0,48.8,70.3,11.9,19.9,96
120.0,49.9,72.2,13.4,21.1,91
120.0,49.7,72.2,12.1,22.0,87
119.0,50.9,74.3,9.4,23.0,80
118.0,52.0,75.9,7.1,24.4,72
116.0,45.8,66.8,5.5,25.3,66
115.0,41.4,60.8,4.3,26.2,60
114.0,38.4,56.5,5.1,26.7,56
113.0,37.4,55.2,9.1,26.7,54
113.0,37.0,54.8,15.1,25.9,57
113.0,35.5,51.9,16.4,24.3,65
113.0,39.5,57.4,20.1,22.1,85
114.0,39.6,57.5,25.1,21.6,87
114.0,38.8,56.3,28.0,20.8,89
114.0,37.3,54.1,27.2,20.2,91
115.0,35.5,51.5,24.4,19.7,93
115.0,32.9,47.8,21.4,19.3,94
115.0,29.8,43.2,18.6,18.9,95
114.0,27.4,39.7,15.6,18.5,96
113.0,26.5,38.4,13.2,18.2,96
112.0,27.2,39.7,11.4,18.0,96
111.0,29.0,42.6,10.2,17.9,96
109.0,28.6,41.3,11.1,17.7,97
108.0,31.0,44.7,13.1,18.1,98
106.0,34.6,49.9,15.7,18.3,98
105.0,37.7,54.6,16.6,19.8,92
103.0,39.2,57.2,14.0,21.8,83
102.0,39.3,57.3,9.6,23.7,75
101.0,38.3,55.9,6.1,25.0,67
100.0,32.0,47.1,4.1,25.8,62
98.0,28.9,42.7,2.9,26.2,58
97.0,26.4,39.3,3.3,26.4,56
96.0,25.1,37.6,5.3,26.4,55
95.0,25.1,37.5,8.8,26.0,54
94.0,28.8,42.6,14.3,24.4,63
93.0,34.0,49.8,24.0,22.8,69
93.0,37.5,54.8,35.7,22.0,72
93.0,38.8,56.5,42.5,21.1,76
93.0,38.4,56.0,40.5,20.3,80
93.0,36.7,53.3,33.8,19.4,84
93.0,33.4,48.7,27.4,18.9,86
93.0,29.9,43.5,23.0,18.2,88
93.0,27.9,40.5,19.0,17.8,88
93.0,26.6,38.8,15.7,17.8,85
93.0,25.8,37.6,13.2,17.6,85
93.0,25.4,37.0,11.5,17.3,86
93.0,23.1,33.5,12.6,17.1,87
92.0,23.3,34.1,13.7,17.6,85
92.0,26.6,39.1,15.0,17.7,86
91.0,31.1,45.6,15.0,19.6,79
90.0,35.6,52.9,12.3,21.7,73
90.0,39.7,59.3,8.2,23.7,67
90.0,39.3,59.3,5.0,25.3,63
90.0,35.0,54.0,3.1,26.4,60
90.0,32.5,51.0,2.2,27.1,53
91.0,30.3,48.0,3.1,27.3,51
91.0,29.4,46.6,6.6,27.3,50
91.0,29.2,46.0,12.0,26.7,52
92.0,34.3,51.8,17.5,24.9,60
92.0,39.8,59.6,26.3,23.2,69
93.0,43.5,64.7,38.2,22.1,73
93.0,45.9,67.8,46.1,21.2,76
94.0,47.1,69.6,46.6,20.4,81
95.0,47.4,69.8,43.0,19.8,84
96.0,45.3,66.8,38.4,19.2,85
97.0,41.4,61.0,33.0,18.6,85
98.0,38.0,55.8,26.4,18.0,86
99.0,34.7,51.0,20.8,17.6,86
99.0,31.9,47.0,16.6,17.3,86
100.0,30.0,44.6,13.3,17.2,86
100.0,28.6,42.7,11.6,17.1,85
101.0,29.9,44.9,13.7,17.9,86
102.0,33.5,50.5,16.4,18.1,85
102.0,37.8,56.8,17.2,19.9,80
103.0,42.7,64.7,14.3,22.4,72
104.0,48.8,74.0,9.6,24.6,67
105.0,46.7,70.8,5.8,26.2,64
105.0,41.7,63.1,3.6,27.3,58
106.0,36.6,55.8,2.3,27.8,52
107.0,33.9,51.9,2.9,28.2,48
107.0,32.6,49.9,6.3,28.1,48
107.0,32.6,49.7,11.7,27.6,50
108.0,40.3,60.3,18.8,25.2,66
108.0,45.5,67.8,26.2,24.2,66
109.0,47.4,70.1,36.2,23.1,70
109.0,47.0,69.6,42.0,21.9,75
109.0,44.1,65.2,39.9,21.2,79
109.0,41.0,60.5,33.6,20.7,80
108.0,38.1,56.2,27.4,20.2,80
108.0,35.7,52.9,22.6,19.9,80
107.0,35.0,52.2,17.8,19.7,79
107.0,35.7,53.4,13.9,19.5,79
107.0,37.4,56.1,10.8,19.5,79
107.0,39.2,59.0,8.5,19.5,79
108.0,39.9,60.3,7.7,19.6,78
109.0,41.6,62.9,9.8,20.2,80
111.0,43.2,65.0,12.5,20.1,81
112.0,44.4,66.6,13.6,20.8,81
112.0,46.0,68.9,11.5,21.6,78
113.0,42.8,64.3,7.7,23.0,72
112.0,38.2,57.3,4.7,24.1,72
111.0,35.6,53.3,3.3,24.6,71
111.0,33.5,50.3,2.7,26.7,64
110.0,31.8,47.7,3.3,27.2,61
110.0,30.9,46.3,5.5,27.6,60
110.0,30.2,45.3,9.0,27.5,59
110.0,46.4,69.6,13.6,26.1,63
110.0,49.5,73.6,17.9,24.5,69
111.0,50.3,74.5,23.7,23.7,73
111.0,49.0,72.6,26.5,23.1,77
111.0,46.6,68.9,23.6,22.6,78
111.0,44.5,65.7,17.7,22.2,78
112.0,41.9,61.7,12.6,21.9,77
112.0,38.3,56.2,9.7,21.6,78
112.0,33.5,49.2,7.7,21.3,78
112.0,32.6,47.7,6.3,21.1,79
112.0,31.1,45.4,5.5,20.9,80
111.0,29.9,43.7,5.4,20.7,80
110.0,27.0,39.3,6.3,20.4,81
109.0,27.2,39.6,8.1,20.6,87
108.0,29.6,43.1,10.4,20.5,86
106.0,31.7,46.1,11.3,21.7,81
105.0,30.9,45.1,9.5,23.6,73
103.0,29.0,42.4,6.3,25.3,68
102.0,27.0,39.3,3.9,26.6,64
101.0,24.0,35.0,2.9,27.7,60
100.0,21.9,32.1,2.5,28.3,57
98.0,20.6,30.3,3.2,28.3,57
97.0,20.1,29.5,5.3,28.0,57
97.0,20.3,29.7,8.3,27.4,59
96.0,30.6,44.8,12.4,26.2,63
94.0,31.2,45.5,13.9,25.3,67
93.0,31.4,45.8,16.0,24.6,68
91.0,31.3,45.5,16.8,24.2,68
89.0,30.6,44.6,15.3,24.3,67
88.0,29.8,43.4,12.6,23.2,74
87.0,29.0,42.4,10.2,22.6,79
86.0,28.1,41.1,8.6,22.1,83
85.0,27.9,40.7,7.4,21.7,85
84.0,27.9,40.7,6.6,21.4,86
84.0,27.8,40.5,6.1,21.2,86
83.0,28.8,41.9,6.0,20.9,87
83.0,30.0,43.9,5.3,20.7,88
84.0,31.5,46.0,6.7,21.4,85
84.0,32.9,48.1,8.5,21.5,84
84.0,33.6,48.9,9.3,22.7,80
84.0,33.1,48.0,8.0,24.4,74
85.0,31.0,44.8,5.8,26.0,68
85.0,27.5,39.7,4.1,27.6,62
85.0,27.8,40.3,3.6,28.2,59
85.0,28.0,40.5,3.7,28.3,59
86.0,28.6,41.4,4.6,28.0,60
86.0,29.0,42.0,6.6,28.1,59
87.0,28.7,41.6,9.4,27.4,62
88.0,39.8,57.6,12.9,26.1,68
89.0,43.1,62.2,16.3,24.6,79
90.0,44.7,64.5,20.9,24.1,80
91.0,44.7,64.3,23.6,23.4,80
92.0,44.4,63.8,22.9,22.6,80
93.0,42.6,61.0,20.3,22.2,80
95.0,38.6,55.3,17.6,21.5,83
95.0,32.4,46.3,15.2,21.2,83
96.0,26.0,37.3,12.7,21.1,81
96.0,20.7,29.6,10.8,20.7,82
95.0,16.9,24.2,9.6,20.3,83
94.0,15.0,21.5,9.0,20.1,82
93.0,14.2,20.3,8.3,19.7,84
91.0,15.9,22.9,9.5,19.7,85
90.0,19.6,28.1,11.1,19.4,86
89.0,23.8,34.1,11.6,20.7,80
88.0,28.8,41.3,10.0,22.3,73
88.0,32.5,46.8,7.2,24.1,68
88.0,33.8,48.8,5.0,25.6,63
88.0,35.4,51.2,3.7,26.7,60
89.0,34.2,49.6,3.0,27.4,58
89.0,31.9,46.2,3.3,27.8,55
90.0,30.3,43.9,5.2,27.8,55
90.0,29.1,42.3,8.1,27.4,55
90.0,31.2,45.2,11.5,26.2,59
89.0,33.2,48.0,15.2,24.4,67
88.0,34.1,49.2,20.2,23.2,73
87.0,34.8,50.2,23.0,22.5,74
86.0,36.0,51.8,21.5,21.8,73
86.0,36.6,52.7,17.7,21.2,75
85.0,36.4,52.4,14.2,20.5,77
85.0,33.6,48.4,11.7,20.1,78
85.0,29.8,42.8,9.5,19.7,79
85.0,26.2,37.6,7.8,19.3,81
